-71.5, -58.3198
-70.5, -61.4565
-69.5, 5.98682
-68.5, 17.3423
-67.5, -30.395
-66.5, -19.3154
-65.5, -9.77637
-64.5, -22.3818
-63.5, 175.237
-62.5, -140.46
-61.5, 12.1582
-60.5, -58.9346
-59.5, -25.6709
-58.5, 64.3945
-57.5, -33.5264
-56.5, -5.88135
-55.5, 4.44727
-54.5, 40.7236
-53.5, -51.8286
-52.5, 111.855
-51.5, -197.368
-50.5, 6.06543
-49.5, -51.4209
-48.5, -96.8423
-47.5, -53.813
-46.5, -34.7261
-45.5, 37.4736
-44.5, 83.3418
-43.5, 211.711
-42.5, -230.013
-41.5, -9.75
-40.5, 42.4561
-39.5, -84.1143
-38.5, 31.1318
-37.5, -11.0264
-36.5, 65.9209
-35.5, -82.8159
-34.5, 49
-33.5, -47.5
-32.5, -28.4736
-31.5, 10.0527
-30.5, 10.7632
-29.5, 0.710449
-28.5, 107.316
-27.5, -14.0396
-26.5, -20.0527
-25.5, 27.6055
-24.5, -53.2236
-23.5, -11.8291
-22.5, 9.15771
-21.5, 57.1318
-20.5, -9.36865
-19.5, 22.0923
-18.5, -132.631
-17.5, 38.4077
-16.5, 21.6182
-15.5, 112.237
-14.5, -115.302
-13.5, 51.6445
-12.5, -74.6313
-11.5, 38.5391
-10.5, -11.9209
-9.5, -24.9868
-8.5, -21.6709
-7.5, 93.8813
-6.5, -94.6313
-5.5, 21.1973
-4.5, 18.7236
-3.5, -24.5132
-2.5, 73.0659
-1.5, -61.8687
-0.5, 6.4082
0.5, 22.9604
1.5, 134.381
2.5, 64.9082
3.5, 251.065
4.5, 235.079
5.5, 384.737
6.5, 504.395
7.5, 711.908
8.5, 694.895
9.5, 809.382
10.5, 708.461
11.5, 731.947
12.5, 531.421
13.5, 299.736
14.5, 343.619
15.5, 25.75
16.5, 82.2891
17.5, -63.5918
18.5, 17.6572
19.5, -58.1836
20.5, 81.6836
21.5, -73.1445
22.5, 90.9736
23.5, -47.8555
24.5, 18.8955
25.5, 10.4473
26.5, 20.3809
27.5, -11.3154
28.5, 5.89453
29.5, 42.9082
30.5, -12.8418
31.5, -87.1455
32.5, 221.448
33.5, -184.672
34.5, -82.9209
35.5, 55.2236
36.5, -57.0791
37.5, 10.0264
38.5, 115.461
39.5, 30.8291
40.5, -28.5918
41.5, 10.3682
42.5, -38.2109
43.5, 0.381836
44.5, -85.9209
45.5, 24.0391
46.5, 15.3027
47.5, -69.8154
48.5, -102.987
49.5, -10.6914
50.5, -13.5635
