-68, 4715.7
-67, 4740.68
-66, 4895.3
-65, 4857.25
-64, 4939.76
-63, 4940.21
-62, 4893.24
-61, 4861.34
-60, 4882.49
-59, 4861.88
-58, 4845.05
-57, 4929.16
-56, 4870.75
-55, 4868.07
-54, 4845.55
-53, 4823.11
-52, 4765.62
-51, 4748.54
-50, 4808.17
-49, 4810.25
-48, 4743.86
-47, 4931.36
-46, 4767.58
-45, 4813.96
-44, 4820.79
-43, 4801.21
-42, 4744.24
-41, 4749.7
-40, 4748.71
-39, 4789.05
-38, 4793.3
-37, 4964.39
-36, 4784.33
-35, 4769.41
-34, 4863.77
-33, 4754.75
-32, 4734.99
-31, 4752.42
-30, 4761.25
-29, 4726.58
-28, 4699.64
-27, 4692.74
-26, 4707.24
-25, 4723.43
-24, 4814.46
-23, 4826.68
-22, 4767.75
-21, 4737.8
-20, 4784.36
-19, 4817.92
-18, 4791.57
-17, 4705.18
-16, 4734.34
-15, 4772.42
-14, 4803.29
-13, 4837.45
-12, 4897.61
-11, 4810.08
-10, 4928.95
-9, 4864.22
-8, 4872.78
-7, 4839.22
-6, 4813.61
-5, 4787.71
-4, 4778.79
-3, 4818.91
-2, 4969.78
-1, 5099.14
0, 5408.7
1, 6032.82
2, 7000.87
3, 8019.92
4, 9158.19
5, 10194
6, 10851
7, 11249.6
8, 11359.5
9, 11496.3
10, 11541
11, 11572.4
12, 11480.9
13, 11468.9
14, 11501.9
15, 11595.1
16, 11645.9
17, 11711.7
18, 11726.6
19, 11703.8
20, 11767.6
21, 11654.3
22, 11711.5
23, 11598.5
24, 11491.2
25, 11510.5
26, 11473.3
27, 11478.6
28, 11479.4
29, 11354.4
30, 11379.2
31, 11373.2
32, 11383.5
33, 11431.1
34, 11423.3
35, 11595.6
36, 11569.5
37, 11457.4
38, 11467.8
39, 11471.6
40, 11434.2
41, 11408.9
42, 11406.2
43, 11428.5
44, 11434
45, 11331
46, 11395.6
47, 11320.5
48, 11337.8
49, 11319.3
50, 11254.9
51, 11256.5
52, 11241.1
53, 11256.5
54, 11281.5
55, 11352.7
56, 11404.8
57, 11478.8
