-67.5, 24.9785
-66.5, 154.625
-65.5, -38.0542
-64.5, 82.5132
-63.5, 0.447266
-62.5, -46.9736
-61.5, -31.8945
-60.5, 21.1445
-59.5, -20.6055
-58.5, -16.8286
-57.5, 84.105
-56.5, -58.4077
-55.5, -2.68408
-54.5, -22.5132
-53.5, -22.4473
-52.5, -57.4868
-51.5, -17.0791
-50.5, 59.6313
-49.5, 2.0791
-48.5, -66.3945
-47.5, 187.5
-46.5, -163.776
-45.5, 46.3813
-44.5, 6.8291
-43.5, -19.5791
-42.5, -56.9736
-41.5, 5.46045
-40.5, -0.986816
-39.5, 40.3423
-38.5, 4.25
-37.5, 171.092
-36.5, -180.065
-35.5, -14.9214
-34.5, 94.3613
-33.5, -109.016
-32.5, -19.7666
-31.5, 17.4341
-30.5, 8.8291
-29.5, -34.6709
-28.5, -26.9346
-27.5, -6.90771
-26.5, 14.5
-25.5, 16.1973
-24.5, 91.0264
-23.5, 12.2236
-22.5, -58.9341
-21.5, -29.9473
-20.5, 46.5527
-19.5, 33.5654
-18.5, -26.355
-17.5, -86.3818
-16.5, 29.1582
-15.5, 38.0786
-14.5, 30.8687
-13.5, 34.1577
-12.5, 60.1582
-11.5, -87.5264
-10.5, 118.868
-9.5, -64.7236
-8.5, 8.55273
-7.5, -33.5527
-6.5, -25.6182
-5.5, -25.895
-4.5, -8.9209
-3.5, 40.1182
-2.5, 150.869
-1.5, 129.368
-0.5, 309.553
0.5, 624.119
1.5, 968.056
2.5, 1019.05
3.5, 1138.27
4.5, 1035.77
5.5, 657
6.5, 398.671
7.5, 109.842
8.5, 136.803
9.5, 44.7363
10.5, 31.4346
11.5, -91.5
12.5, -12.0791
13.5, 33.0137
14.5, 93.2363
15.5, 50.79
16.5, 65.7891
17.5, 14.8945
18.5, -22.8154
19.5, 63.8154
20.5, -113.263
21.5, 57.1836
22.5, -113.039
23.5, -107.289
24.5, 19.3418
25.5, -37.2637
26.5, 5.3291
27.5, 0.842773
28.5, -125.026
29.5, 24.8291
30.5, -6.02637
31.5, 10.2764
32.5, 47.5918
33.5, -7.77637
34.5, 172.315
35.5, -26.1445
36.5, -112.105
37.5, 10.4141
38.5, 3.82812
39.5, -37.3633
40.5, -25.3389
41.5, -2.68457
42.5, 22.2764
43.5, 5.53906
44.5, -103
45.5, 64.5527
46.5, -75.1309
47.5, 17.3154
48.5, -18.4346
49.5, -64.3945
50.5, 1.52637
51.5, -15.3418
52.5, 15.3809
53.5, 24.9473
54.5, 71.2734
55.5, 52.0439
56.5, 74
