-66.5, -63.0532
-65.5, 55.4873
-64.5, 2.75
-63.5, 17.25
-62.5, -94.0527
-61.5, 45.855
-60.5, -20.6841
-59.5, 74.2236
-58.5, -39.1182
-57.5, 1.23682
-56.5, -55.9082
-55.5, -22.6841
-54.5, 12.4209
-53.5, -50.6973
-52.5, 17.7368
-51.5, -51.6313
-50.5, 50.6445
-49.5, 38.8687
-48.5, -8.88184
-47.5, 57.8555
-46.5, -103.237
-45.5, 34.6313
-44.5, 6.21045
-43.5, -80.4341
-42.5, -56.7368
-41.5, 15.75
-40.5, 74.0791
-39.5, 212.829
-38.5, -332.145
-37.5, -8.46045
-36.5, 15.1313
-35.5, -11.8813
-34.5, 48.7896
-33.5, 41.6709
-32.5, -68.3687
-31.5, -0.368164
-30.5, 61.1709
-29.5, -38.2632
-28.5, 2.19775
-27.5, -56.5396
-26.5, 24.8813
-25.5, -53.8682
-24.5, 91.8418
-23.5, -15.6709
-22.5, -35.7896
-21.5, -10.4868
-20.5, -78.0396
-19.5, 50.5396
-18.5, 46.8945
-17.5, 55.9346
-16.5, -86.7104
-15.5, 34.25
-14.5, -16.0923
-13.5, 27.0923
-12.5, 49.4736
-11.5, 18.9341
-10.5, -28.4209
-9.5, 0.828613
-8.5, 56.7632
-7.5, -66.7764
-6.5, -19.3813
-5.5, 9.35498
-4.5, -27.4077
-3.5, 152.105
-2.5, -122.974
-1.5, 89.8945
-0.5, 47.1973
0.5, 89.6055
1.5, 283.592
2.5, 383.395
3.5, 806.895
4.5, 1179.88
5.5, 1326.78
6.5, 995.605
7.5, 469.935
8.5, 316.96
9.5, 290.053
10.5, 316.026
11.5, -20.9863
12.5, 10.4209
13.5, 87.7236
14.5, -159.816
15.5, 99.9219
16.5, 46.3682
17.5, 52.0918
18.5, -57.4473
19.5, 68.2236
20.5, -32.2236
21.5, 22.9209
22.5, -113.184
23.5, 83.8027
24.5, -24.7637
25.5, -73.9082
26.5, -38.25
27.5, -27.0459
28.5, -39.7822
29.5, -81.4746
30.5, 122.79
31.5, -21.7109
32.5, -9.94727
33.5, -2.6709
34.5, -21.9473
35.5, 143.986
36.5, -106.368
37.5, -97.0264
38.5, 109.921
39.5, -75.4072
40.5, 78.8027
41.5, 10.3945
42.5, 79.1709
43.5, -238.039
44.5, -44.3428
45.5, 77.0928
46.5, -119.158
47.5, -12.5137
48.5, -38.4473
49.5, -12.1836
50.5, 4.44727
51.5, -8.59277
52.5, -50.9736
53.5, 42.5137
54.5, -40.4814
