-69, 4996.46
-68, 4967.63
-67, 5009.98
-66, 4988.26
-65, 5015.26
-64, 5008.45
-63, 5001.96
-62, 5012.75
-61, 4942.83
-60, 4985.39
-59, 5068.51
-58, 4924.21
-57, 4932.64
-56, 4952.89
-55, 4894.97
-54, 4919.5
-53, 4910.63
-52, 4856.61
-51, 4924.34
-50, 4846.17
-49, 4883.83
-48, 4970.95
-47, 4836.75
-46, 4828.5
-45, 4817.43
-44, 4825.34
-43, 4795.58
-42, 4785.17
-41, 4787.2
-40, 4868.62
-39, 5063.17
-38, 4844.37
-37, 4836.47
-36, 4822.49
-35, 4885.33
-34, 4854.07
-33, 4866.41
-32, 4868.75
-31, 4911
-30, 4857.99
-29, 4860.97
-28, 4863.75
-27, 4832.37
-26, 4873.39
-25, 4887.59
-24, 4871.24
-23, 4795.17
-22, 4785.34
-21, 4850.86
-20, 4864.45
-19, 4911.75
-18, 4807.57
-17, 4813.03
-16, 4788.76
-15, 4756.46
-14, 4824.24
-13, 4721.84
-12, 4736.68
-11, 4792.49
-10, 4784.36
-9, 4747.29
-8, 4749.87
-7, 4717.82
-6, 4746.38
-5, 4754.93
-4, 4879.72
-3, 4807.37
-2, 4868.62
-1, 4997.46
0, 5222.11
1, 5716.51
2, 6308.14
3, 7364.7
4, 8580.58
5, 9724.68
6, 10485.9
7, 10949.1
8, 11287.8
9, 11535.1
10, 11557.7
11, 11641.8
12, 11566.2
13, 11564.3
14, 11646
15, 11644.4
16, 11718.5
17, 11728.9
18, 11753.8
19, 11772.8
20, 11797.2
21, 11827.3
22, 11738
23, 11648.5
24, 11736.2
25, 11658.1
26, 11592.3
27, 11448.9
28, 11409.8
29, 11387.7
30, 11404.6
31, 11469.8
32, 11477.1
33, 11528.1
34, 11740.6
35, 11562
36, 11556.3
37, 11555.1
38, 11565.9
39, 11561.8
40, 11504
41, 11492.7
42, 11507.6
43, 11533.1
44, 11429.7
45, 11501.3
46, 11440.1
47, 11355.5
48, 11380.4
49, 11347.8
50, 11356.2
51, 11388.7
52, 11374.2
53, 11336.9
54, 11336.9
55, 11263.7
