-69, 4619.14
-68, 4776.55
-67, 4729.88
-66, 4734.14
-65, 4770.29
-64, 4687.78
-63, 4686
-62, 4739.09
-61, 4740.57
-60, 4841.61
-59, 4692.05
-58, 4689.29
-57, 4621.08
-56, 4692.3
-55, 4615.79
-54, 4636.76
-53, 4552.45
-52, 4525.34
-51, 4639.36
-50, 4565.24
-49, 4758.64
-48, 4634.26
-47, 4584.11
-46, 4609.49
-45, 4555.84
-44, 4509.93
-43, 4526.41
-42, 4558.32
-41, 4630.05
-40, 4752.89
-39, 4560.16
-38, 4485.2
-37, 4530.74
-36, 4495.55
-35, 4581.89
-34, 4462.83
-33, 4476.45
-32, 4492.37
-31, 4501.55
-30, 4528.25
-29, 4460.51
-28, 4489.87
-27, 4496.16
-26, 4455.32
-25, 4536.45
-24, 4502.38
-23, 4465.17
-22, 4477.04
-21, 4430.45
-20, 4516.51
-19, 4531.17
-18, 4487.55
-17, 4442.76
-16, 4531.47
-15, 4451.49
-14, 4477.49
-13, 4464.36
-12, 4586.8
-11, 4524.96
-10, 4622.86
-9, 4580.82
-8, 4517.45
-7, 4540.7
-6, 4510.04
-5, 4540.49
-4, 4587.21
-3, 4507.71
-2, 4576.04
-1, 4583.03
0, 4726.86
1, 4831.76
2, 5122.45
3, 5655.79
4, 6539.88
5, 7893.22
6, 9018.8
7, 9851.21
8, 10385.4
9, 10880.9
10, 10974.4
11, 11156.6
12, 11208.9
13, 11260.1
14, 11161
15, 11203.1
16, 11301.8
17, 11173
18, 11301.5
19, 11280.8
20, 11313.2
21, 11208.9
22, 11239.6
23, 11181
24, 11220.9
25, 11158.3
26, 11174.4
27, 11062
28, 11053.6
29, 11060.4
30, 11101.8
31, 11080.8
32, 11104.3
33, 11089.4
34, 11262.9
35, 11103.2
36, 11119
37, 11179.2
38, 11116.5
39, 11143.4
40, 11123.3
41, 11192.3
42, 11170.5
43, 11050.6
44, 11103
45, 11007.6
46, 10999.4
47, 10919.2
48, 10980.7
49, 10968.6
50, 10962.1
51, 10957.2
52, 10969.9
53, 10958.7
