-70, 4508.16
-69, 4648.81
-68, 4676.42
-67, 4691.11
-66, 4747.72
-65, 4654.78
-64, 4643.93
-63, 4659.7
-62, 4651.39
-61, 4750.22
-60, 4648.75
-59, 4668.71
-58, 4624.46
-57, 4647.25
-56, 4652.16
-55, 4624.64
-54, 4530.53
-53, 4587.55
-52, 4625.04
-51, 4508.13
-50, 4614.37
-49, 4441.04
-48, 4427.26
-47, 4455.79
-46, 4428.59
-45, 4373.67
-44, 4386.76
-43, 4447.16
-42, 4480.47
-41, 4648.68
-40, 4473.38
-39, 4453.87
-38, 4442.21
-37, 4433.21
-36, 4534.25
-35, 4444.99
-34, 4427.95
-33, 4420.91
-32, 4425.36
-31, 4417.25
-30, 4421.01
-29, 4464.5
-28, 4400.09
-27, 4467.45
-26, 4506.59
-25, 4486.29
-24, 4466.3
-23, 4477.28
-22, 4453.66
-21, 4526.34
-20, 4498.5
-19, 4463.49
-18, 4416.07
-17, 4453.2
-16, 4447.55
-15, 4477.47
-14, 4500.26
-13, 4536.82
-12, 4495.5
-11, 4541.37
-10, 4456.82
-9, 4451.61
-8, 4457.88
-7, 4441.39
-6, 4443.33
-5, 4527.33
-4, 4441.67
-3, 4480.11
-2, 4483.55
-1, 4538.99
0, 4476.5
1, 4532.78
2, 4724.14
3, 4966.46
4, 5561.38
5, 6276.74
6, 7240.91
7, 8263.86
8, 9256.29
9, 9942.09
10, 10390.9
11, 10722.4
12, 10905.8
13, 11019.6
14, 11056
15, 11024.3
16, 10934.3
17, 11010
18, 11006.4
19, 11106.6
20, 11077.8
21, 11095.2
22, 11099.2
23, 11080.8
24, 11092.9
25, 11052.6
26, 10947
27, 10875.2
28, 10839.4
29, 10886.5
30, 10874.9
31, 10889.8
32, 10912.2
33, 11119.1
34, 10879.6
35, 10875
36, 10915.3
37, 10928.9
38, 10935.9
39, 10869.8
40, 11052
41, 11071.5
42, 10902.3
43, 10895.4
44, 10845.2
45, 10794.5
46, 10762
47, 10724
48, 10691.2
49, 10723.2
50, 10685
51, 10742.1
52, 10715.4
53, 10634.8
