-71.5, -3.87109
-70.5, -11.8726
-69.5, -53.707
-68.5, -39.1792
-67.5, 38.2632
-66.5, -10.7632
-65.5, 21.3423
-64.5, -19.0791
-63.5, 74
-62.5, -93.6577
-61.5, 13.5396
-60.5, 18.2974
-59.5, -18.5586
-58.5, 38.8794
-57.5, 57.8818
-56.5, -96.6714
-55.5, 7.23682
-54.5, 7.39502
-53.5, 31.6577
-52.5, -57.7236
-51.5, 22.0396
-50.5, -60.6973
-49.5, -84.9082
-48.5, -50.4341
-47.5, -65.4209
-46.5, -45.8423
-45.5, 4.11865
-44.5, 3.77637
-43.5, 249.737
-42.5, -256.355
-41.5, -1.05273
-40.5, 13.895
-39.5, 11.7358
-38.5, -41.5845
-37.5, 12.9141
-36.5, 5.42139
-35.5, 80.4473
-34.5, -60.2236
-33.5, -33.8291
-32.5, -22.4473
-31.5, -3.43408
-30.5, 71.8022
-29.5, -59.0132
-28.5, -16.1445
-27.5, 7.28955
-26.5, 17.0527
-25.5, -41.6978
-24.5, 72.7241
-23.5, -35.6582
-22.5, -5.43408
-21.5, 1.31592
-20.5, 63.105
-19.5, -39.645
-18.5, -89.6494
-17.5, -20.7974
-16.5, 46.1182
-15.5, 23.6973
-14.5, 43
-13.5, -16.8813
-12.5, -21.4868
-11.5, 34.3159
-10.5, -6.23682
-9.5, -46.9609
-8.5, 18.4214
-7.5, -6.51318
-6.5, 75.9868
-5.5, -78.0396
-4.5, 58.6973
-3.5, -67.4209
-2.5, 24.605
-1.5, 64.2109
-0.5, -19.8687
0.5, -24.8027
1.5, 61.1113
2.5, -7.82178
3.5, -4.48682
4.5, 269.947
5.5, -54.2368
6.5, 178.119
7.5, 247.842
8.5, 398.987
9.5, 335.013
10.5, 434
11.5, 554.303
12.5, 506.697
13.5, 550.276
14.5, 538.5
15.5, 508.263
16.5, 407.092
17.5, 446.658
18.5, 282.514
19.5, 243.052
20.5, 212.093
21.5, 137.709
22.5, 71.4941
23.5, 62.1523
24.5, 40.2891
25.5, -22.8682
26.5, -33.6709
27.5, 64.7363
28.5, -2.94727
29.5, -23.0791
30.5, 86.3682
31.5, 36.9219
32.5, -23.25
33.5, 211.736
34.5, -191.974
35.5, 21.1582
36.5, -60.2236
37.5, 24.3418
38.5, 57.9346
39.5, -99.7764
40.5, 18.8945
41.5, -49.0654
42.5, 75.5547
43.5, -52.2002
44.5, -29.7627
45.5, 16.1582
46.5, -30.5
47.5, 41.5518
48.5, -74.3945
49.5, -39.3447
50.5, 75.8545
51.5, 40.4775
