-72, 4909
-71, 4850.68
-70, 4789.22
-69, 4795.21
-68, 4812.55
-67, 4782.16
-66, 4762.84
-65, 4753.07
-64, 4730.68
-63, 4905.92
-62, 4765.46
-61, 4777.62
-60, 4718.68
-59, 4693.01
-58, 4757.41
-57, 4723.88
-56, 4718
-55, 4722.45
-54, 4763.17
-53, 4711.34
-52, 4823.2
-51, 4625.83
-50, 4631.89
-49, 4580.47
-48, 4483.63
-47, 4429.82
-46, 4395.09
-45, 4432.57
-44, 4515.91
-43, 4727.62
-42, 4497.61
-41, 4487.86
-40, 4530.31
-39, 4446.2
-38, 4477.33
-37, 4466.3
-36, 4532.22
-35, 4449.41
-34, 4498.41
-33, 4450.91
-32, 4422.43
-31, 4432.49
-30, 4443.25
-29, 4443.96
-28, 4551.28
-27, 4537.24
-26, 4517.18
-25, 4544.79
-24, 4491.57
-23, 4479.74
-22, 4488.89
-21, 4546.03
-20, 4536.66
-19, 4558.75
-18, 4426.12
-17, 4464.53
-16, 4486.14
-15, 4598.38
-14, 4483.08
-13, 4534.72
-12, 4460.09
-11, 4498.63
-10, 4486.71
-9, 4461.72
-8, 4440.05
-7, 4533.93
-6, 4439.3
-5, 4460.5
-4, 4479.22
-3, 4454.71
-2, 4527.78
-1, 4465.91
0, 4472.32
1, 4495.28
2, 4629.66
3, 4694.57
4, 4945.63
5, 5180.71
6, 5565.45
7, 6069.84
8, 6781.75
9, 7476.64
10, 8286.03
11, 8994.49
12, 9726.43
13, 10257.9
14, 10557.6
15, 10901.2
16, 10927
17, 11009.2
18, 10945.7
19, 10963.3
20, 10905.1
21, 10986.8
22, 10913.7
23, 11004.6
24, 10956.8
25, 10975.7
26, 10986.1
27, 11006.5
28, 10995.2
29, 11001.1
30, 11044
31, 11031.2
32, 10944
33, 11165.5
34, 10980.8
35, 10897.9
36, 10953.1
37, 10896
38, 10906
39, 11021.5
40, 11052.3
41, 11023.7
42, 11034.1
43, 10995.9
44, 10996.3
45, 10910.4
46, 10934.4
47, 10949.7
48, 10879.9
49, 10776.9
50, 10766.2
51, 10752.6
